,Date,Service,Departure station,Arrival station,Avg trip length,Number of trips scheduled,Number of trains cancelled,Number of trains delayed on departure,Avg delay of trains delayed on departure,Avg delay of all trains on departure,Number of trains delayed on arrival,Avg delay of trains delayed on arrival,Avg delay of all trains on arrival,Comments delay on arrival,Number of trains >15 min delay,Number of trains >30 min delay,Number of trains >60 min delay,% delay from external causes,% delay infrastructure cause,% delay traffic management cause,% delay rolling stock cause,% delay station management and reutilization of stock,"% delay because of accommodation of passengers (crowd, disability, connections)",Departure region,Arrival region,Departure station: Total travelers 2023,Departure station: Total travelers 2022,Departure station: Total travelers 2021,Departure station: Total travelers 2020,Departure station: Total travelers 2019,Departure station: Total travelers 2018,Arrival station: Total travelers 2023,Arrival station: Total travelers 2022,Arrival station: Total travelers 2021,Arrival station: Total travelers 2020,Arrival station: Total travelers 2019,Arrival station: Total travelers 2018
8496,2023-09,National,LE CREUSOT - MONTCEAU-LES-MINES - MONTCHANIN TGV,PARIS GARE DE LYON,78,238,1,85,9.2445098039,3.2957627119,36,19.105555556,3.5889830508,,16,4,1,8.82352941,11.764705879999998,23.529411759999995,20.58823529,8.82352941,26.47058824,Bourgogne-Franche-Comte,Ile-de-France,689875.0,653544.0,500230.0,393139.0,691000.0,688741.0,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0
8497,2023-09,National,LE MANS,PARIS MONTPARNASSE,56,470,2,186,18.175806452,7.3151221264,103,41.913106796,9.4209051724,,58,39,25,15.84158416,38.61386138999999,21.78217822,16.83168317,1.98019802,4.95049505,Pays de la Loire,Ile-de-France,5302246.0,5048028.0,3813805.0,2781897.0,4945609.0,4916622.0,64471254.0,56862435.0,41039816.0,32447396.0,61374056.0,59174533.0
8498,2023-09,National,LILLE EUROPE,LYON PART DIEU,181,384,0,150,7.951333333341999,3.140234375010938,53,33.690620181473335,6.366796874984375,,41,20,8,5.660377355660377,18.86792453264151,13.20754717056604,37.73584905603774,5.660377355660377,18.867924529433964,Hauts-de-France,Auvergne-Rhone-Alpes,6721133.0,6056899.0,4337868.0,3303176.0,7754675.0,7696028.0,40088689.0,36558465.0,26187679.0,19541666.0,32587523.0,32555240.0
8499,2023-09,National,LILLE EUROPE,MARSEILLE SAINT-CHARLES,296,254,0,63,8.394179894238095,1.955446194192913,41,39.46750021,7.904724409492126,,41,17,9,17.073170730487806,21.951219512682925,21.951219516341464,12.19512195219512,4.878048777073171,21.95121951121951,Hauts-de-France,PACA,6721133.0,6056899.0,4337868.0,3303176.0,7754675.0,7696028.0,17101341.0,16906447.0,13225716.0,9569704.0,14629257.0,13681361.0
8500,2023-09,National,LILLE EUROPE,PARIS GARE DU NORD,69,680,0,129,9.046899224753489,1.5269362745114707,98,21.846684647,4.318725490167942,,37,21,10,9.361135758571429,20.71872226877551,32.87488908836735,15.084294588367348,16.770186338367346,5.1907719575510205,Hauts-de-France,Ile-de-France,6721133.0,6056899.0,4337868.0,3303176.0,7754675.0,7696028.0,226768485.0,211698470.0,126621006.0,92233317.0,244744368.0,244465576.0
8501,2023-09,National,LYON PART DIEU,MONTPELLIER SAINT-ROCH,115,249,0,149,16.01442953,9.4489247312,51,59.308496732,12.34469086,,40,20,14,21.56862745,21.56862745,17.64705882,25.49019608,5.88235294,7.84313725,Auvergne-Rhone-Alpes,Occitanie,40088689.0,36558465.0,26187679.0,19541666.0,32587523.0,32555240.0,8061640.0,7646291.0,5850564.0,4220874.0,6393777.0,7123630.0
8502,2023-09,National,LYON PART DIEU,PARIS GARE DE LYON,119,747,1,333,6.77997998,3.1417673378,72,27.378240741,3.6736912752,,49,17,6,5.63380282,19.71830986,15.49295775,30.98591549,12.67605634,15.49295775,Auvergne-Rhone-Alpes,Ile-de-France,40088689.0,36558465.0,26187679.0,19541666.0,32587523.0,32555240.0,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0
8503,2023-09,National,NICE,PARIS GARE DE LYON,348,267,0,37,20.939189189,2.7797619048,53,59.49748427699999,12.472619048,,53,36,16,15.09433962,22.64150943,22.64150943,18.86792453,13.20754717,7.54716981,PACA,Ile-de-France,11229438.0,9397550.0,6631770.0,5221606.0,9517119.0,8415150.0,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0
8504,2023-09,National,PARIS GARE DE LYON,AIX-EN-PROVENCE TGV,183,527,0,67,16.824875622,1.9230550285,58,50.639367816,6.7069576218,,58,39,19,24.13793103,25.862068970000003,8.62068966,25.862068970000003,8.62068966,6.896551720000001,Ile-de-France,PACA,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0,3697010.0,3739796.0,2916645.0,2059068.0,3594151.0,3597729.0
8505,2023-09,National,PARIS GARE DE LYON,ANNECY,224,149,0,10,24.703333333,1.555704698,15,40.666666667,5.4429530201,,15,7,2,6.666666670000001,26.66666667,20.0,33.333333329999995,13.33333333,0.0,Ile-de-France,Auvergne-Rhone-Alpes,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0,3000715.0,2817701.0,2127405.0,1562888.0,2334077.0,2209179.0
8506,2023-09,National,PARIS GARE DE LYON,AVIGNON TGV,160,517,0,70,16.62952381,2.0556737589,68,44.57254902,6.8220502901,,56,37,18,19.11764706,26.47058824,20.58823529,23.52941176,7.35294118,2.94117647,Ile-de-France,PACA,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0,4179142.0,4160030.0,3124201.0,2154016.0,4094962.0,3685875.0
8507,2023-09,National,PARIS GARE DE LYON,LYON PART DIEU,119,753,1,87,13.066666666999998,1.1967863475,62,28.089784946,2.345589539,,48,15,4,4.83870968,17.741935480000002,17.741935480000002,33.870967740000005,22.58064516,3.2258064500000003,Ile-de-France,Auvergne-Rhone-Alpes,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0,40088689.0,36558465.0,26187679.0,19541666.0,32587523.0,32555240.0
8508,2023-09,National,PARIS GARE DE LYON,MÂCON LOCHÉ TGV,92,239,6,19,19.501754386,1.4748927039,33,22.458080808,4.7113018598,,17,7,1,0.0,10.0,36.66666667,26.66666667,20.0,6.666666670000001,Ile-de-France,Bourgogne-Franche-Comte,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0,465175.0,440823.0,340147.0,241155.0,468049.0,431203.0
8509,2023-09,National,PARIS GARE DE LYON,MULHOUSE,171,294,0,44,21.469318182,3.0694444444,62,33.84327957,8.7662131519,,40,22,9,6.55737705,32.78688525,18.03278689,22.95081967,13.1147541,6.55737705,Ile-de-France,Grand-Est,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0,5637668.0,5056324.0,4074689.0,3408899.0,5320370.0,5055333.0
8510,2023-09,National,PARIS GARE DE LYON,NÎMES,180,190,0,39,20.712393162,3.8754385965,24,55.682638889,9.2823684211,,23,17,8,8.33333333,33.333333329999995,4.16666667,45.83333333,4.16666667,4.16666667,Ile-de-France,Occitanie,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0,4575772.0,4316299.0,3376038.0,2369197.0,3585941.0,3669749.0
8511,2023-09,National,PARIS GARE DE LYON,TOULON,236,310,0,62,18.232258065,3.3419354838999995,60,66.730277778,13.906182796,,60,42,24,23.33333333,10.0,8.33333333,26.66666667,13.33333333,18.33333333,Ile-de-France,PACA,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0,4733117.0,4439452.0,3667722.0,2524370.0,3668509.0,3534118.0
8512,2023-09,National,PARIS MONTPARNASSE,NANTES,132,630,2,95,19.525789474,2.6601645435,83,48.435542169,7.1790339703,,58,36,19,20.481927710000004,37.34939759,16.867469879999998,13.25301205,6.02409639,6.02409639,Ile-de-France,Pays de la Loire,64471254.0,56862435.0,41039816.0,32447396.0,61374056.0,59174533.0,17082588.0,15512154.0,11031867.0,8047221.0,12961997.0,11811037.0
8513,2023-09,National,PARIS MONTPARNASSE,QUIMPER,227,239,4,47,27.039007092,3.4156737589000006,24,51.229166667,5.7085106383,,24,18,5,30.43478261,43.47826087,8.695652169999999,13.04347826,0.0,4.34782609,Ile-de-France,Bretagne,64471254.0,56862435.0,41039816.0,32447396.0,61374056.0,59174533.0,1619395.0,1483787.0,1076265.0,745934.0,1058048.0,951271.0
8514,2023-09,National,STRASBOURG,NANTES,328,55,0,18,7.0157407407,2.4063636364,9,53.964814815,9.6709090909,,9,2,2,44.444444440000005,11.11111111,11.11111111,11.11111111,11.11111111,11.11111111,Grand-Est,Pays de la Loire,23907864.0,21446966.0,16328098.0,13049946.0,21465169.0,20170472.0,17082588.0,15512154.0,11031867.0,8047221.0,12961997.0,11811037.0
8515,2023-09,National,STRASBOURG,PARIS EST,116,596,2,370,11.817792793,7.4082630691,142,25.671361502000003,8.0604834177,,90,42,5,3.52112676,6.33802817,62.67605634,14.08450704,9.15492958,4.225352109999999,Grand-Est,Ile-de-France,23907864.0,21446966.0,16328098.0,13049946.0,21465169.0,20170472.0,39877017.0,36774394.0,27758686.0,21580625.0,41240098.0,39301206.0
8516,2023-09,National,TOURS,PARIS MONTPARNASSE,75,189,2,20,12.1775,1.2968805704,38,19.325,5.0192513369,,18,8,0,0.0,18.91891892,45.94594595,21.62162162,5.40540541,8.10810811,Centre-Val de Loire,Ile-de-France,6506313.0,6248554.0,4377052.0,3152214.0,4962177.0,4690784.0,64471254.0,56862435.0,41039816.0,32447396.0,61374056.0,59174533.0
8517,2023-10,International,BARCELONA,PARIS GARE DE LYON,405,62,0,30,6.3077777778,3.0360215054,15,28.226666667,8.8760752688,,15,3,1,13.33333333,20.0,33.333333329999995,13.33333333,6.666666670000001,13.33333333,International,Ile-de-France,,,,,,,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0
8518,2023-10,International,STUTTGART,PARIS EST,213,48,0,29,11.064367816,6.5333333333,22,36.131818182,20.557638889,,22,8,3,4.5454545500000005,0.0,86.36363636,0.0,9.09090909,0.0,International,Ile-de-France,,,,,,,39877017.0,36774394.0,27758686.0,21580625.0,41240098.0,39301206.0
8519,2023-10,National,BORDEAUX SAINT-JEAN,PARIS MONTPARNASSE,144,1100,1,400,11.000583333,3.915423111900001,153,33.137690632,5.6348346982,,115,47,14,24.83660131,30.06535948,20.26143791,9.80392157,5.88235294,9.1503268,Nouvelle-Aquitaine,Ile-de-France,22612374.0,21353889.0,16454662.0,11184093.0,17675655.0,16080989.0,64471254.0,56862435.0,41039816.0,32447396.0,61374056.0,59174533.0
8520,2023-10,National,CHAMBÉRY - CHALLES-LES-EAUX,PARIS GARE DE LYON,173,178,0,55,4.1090909091,1.0968164794,34,22.787745097999995,5.5309925094,,24,5,1,20.58823529,35.294117650000004,38.23529412,5.88235294,0.0,0.0,Auvergne-Rhone-Alpes,Ile-de-France,4738346.0,4316253.0,3195946.0,2466954.0,3701807.0,3447007.0,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0
8521,2023-10,National,LE CREUSOT - MONTCEAU-LES-MINES - MONTCHANIN TGV,PARIS GARE DE LYON,79,235,0,97,10.490206186,4.2786524823,35,24.190952381,4.4075886525,,14,11,2,3.03030303,3.03030303,33.333333329999995,30.3030303,12.12121212,18.18181818,Bourgogne-Franche-Comte,Ile-de-France,689875.0,653544.0,500230.0,393139.0,691000.0,688741.0,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0
8522,2023-10,National,LE MANS,PARIS MONTPARNASSE,57,476,1,210,11.379285714,5.15,110,34.693636364,6.2955197133,,63,26,15,24.24242424,28.28282828,18.18181818,11.11111111,6.06060606,12.12121212,Pays de la Loire,Ile-de-France,5302246.0,5048028.0,3813805.0,2781897.0,4945609.0,4916622.0,64471254.0,56862435.0,41039816.0,32447396.0,61374056.0,59174533.0
8523,2023-10,National,LYON PART DIEU,MARNE-LA-VALLÉE CHESSY,107,352,0,267,13.270037453,10.160446344,84,37.620238095,10.254131054,,56,26,9,7.14285714,22.61904762,26.19047619,20.23809524,11.9047619,11.9047619,Auvergne-Rhone-Alpes,Ile-de-France,40088689.0,36558465.0,26187679.0,19541666.0,32587523.0,32555240.0,4319252.0,4641120.0,3312209.0,2492919.0,5432886.0,5996489.0
8524,2023-10,National,LYON PART DIEU,RENNES,236,90,0,50,7.263999999999999,4.2014814815,8,44.379166667,5.1857407407,,8,4,2,25.0,37.5,12.5,25.0,0.0,0.0,Auvergne-Rhone-Alpes,Bretagne,40088689.0,36558465.0,26187679.0,19541666.0,32587523.0,32555240.0,15169003.0,13921836.0,9619265.0,7431788.0,11588429.0,10418643.0
8525,2023-10,National,MÂCON LOCHÉ TGV,PARIS GARE DE LYON,94,200,0,104,10.420673077,5.523247863200001,39,31.330769231,5.511452991499999,,28,9,4,17.948717950000002,35.897435900000005,35.897435900000005,7.69230769,0.0,2.56410256,Bourgogne-Franche-Comte,Ile-de-France,465175.0,440823.0,340147.0,241155.0,468049.0,431203.0,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0
8526,2023-10,National,MARNE-LA-VALLÉE CHESSY,LYON PART DIEU,106,415,0,268,9.1875621891,5.4709742351,74,27.995045045,6.160829307600001,,37,16,7,6.75675676,12.16216216,22.97297297,33.78378378,10.81081081,13.51351351,Ile-de-France,Auvergne-Rhone-Alpes,4319252.0,4641120.0,3312209.0,2492919.0,5432886.0,5996489.0,40088689.0,36558465.0,26187679.0,19541666.0,32587523.0,32555240.0
8527,2023-10,National,MONTPELLIER SAINT-ROCH,PARIS GARE DE LYON,208,248,0,119,11.072969188,5.3086021505,45,47.733333333,9.8796370968,,45,17,9,11.11111111,24.44444444,37.77777778,6.666666670000001,8.88888889,11.11111111,Occitanie,Ile-de-France,8061640.0,7646291.0,5850564.0,4220874.0,6393777.0,7123630.0,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0
8528,2023-10,National,NÎMES,PARIS GARE DE LYON,178,248,0,115,12.167246377,5.6903225806,57,40.589181287,9.8796370968,,45,17,9,8.771929819999999,21.05263158,38.596491230000005,14.03508772,8.771929819999999,8.771929819999999,Occitanie,Ile-de-France,4575772.0,4316299.0,3376038.0,2369197.0,3585941.0,3669749.0,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0
8529,2023-10,National,PARIS EST,METZ,87,286,0,52,18.989102564,3.472027972,77,23.945021645,7.922377622399999,,34,14,7,8.10810811,37.83783784,16.21621622,13.51351351,10.81081081,13.51351351,Ile-de-France,Grand-Est,39877017.0,36774394.0,27758686.0,21580625.0,41240098.0,39301206.0,9407728.0,8302189.0,5959695.0,4687126.0,7600267.0,7035904.0
8530,2023-10,National,PARIS EST,NANCY,100,317,0,56,14.94702381,2.7060462671,39,32.081196581,5.4275499474,,27,12,7,10.25641026,15.38461538,5.12820513,48.71794872,12.82051282,7.69230769,Ile-de-France,Grand-Est,39877017.0,36774394.0,27758686.0,21580625.0,41240098.0,39301206.0,9228582.0,8320214.0,6402271.0,5160489.0,8098462.0,7582349.0
8531,2023-10,National,PARIS GARE DE LYON,BESANÇON FRANCHE-COMTÉ TGV,130,162,0,20,22.4375,2.4482510288,21,29.074603175,6.2718106996,,12,7,2,0.0,35.0,10.0,40.0,5.0,10.0,Ile-de-France,Bourgogne-Franche-Comte,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0,739282.0,618834.0,501306.0,349723.0,657453.0,641643.0
8532,2023-10,National,PARIS GARE DE LYON,MÂCON LOCHÉ TGV,93,222,0,26,16.899358974,1.8268768769,24,27.573611111,4.6986486486,,15,5,3,8.695652169999999,8.695652169999999,21.73913043,43.47826087,13.04347826,4.34782609,Ile-de-France,Bourgogne-Franche-Comte,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0,465175.0,440823.0,340147.0,241155.0,468049.0,431203.0
8533,2023-10,National,PARIS GARE DE LYON,NÎMES,179,201,0,35,17.803333333,2.8543117745,42,60.780952381000006,14.475870647,,34,22,12,2.38095238,26.19047619,19.04761905,30.95238095,11.9047619,9.52380952,Ile-de-France,Occitanie,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0,4575772.0,4316299.0,3376038.0,2369197.0,3585941.0,3669749.0
8534,2023-10,National,PARIS GARE DE LYON,TOULON,238,293,0,46,30.127898551,4.4115472127,44,63.984090909,10.812229807,,44,28,16,9.09090909,25.0,13.63636364,29.54545455,9.09090909,13.63636364,Ile-de-France,PACA,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0,4733117.0,4439452.0,3667722.0,2524370.0,3668509.0,3534118.0
8535,2023-10,National,PARIS GARE DE LYON,VALENCE TGV RHÔNE-ALPES SUD,130,400,1,76,30.504605263,5.5632414369,72,57.680324074,11.51106934,,56,36,21,5.55555556,9.72222222,9.72222222,54.16666667,8.33333333,12.5,Ile-de-France,Auvergne-Rhone-Alpes,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0,3550552.0,3022392.0,2187316.0,1550358.0,2597471.0,2620451.0
8536,2023-10,National,PARIS MONTPARNASSE,ANGERS SAINT-LAUD,89,548,0,68,14.742156863,1.4814476886,70,29.23547619,4.5746958637,,42,22,9,27.41935484,14.51612903,20.96774194,20.96774194,9.67741935,6.451612900000001,Ile-de-France,Pays de la Loire,64471254.0,56862435.0,41039816.0,32447396.0,61374056.0,59174533.0,6781537.0,6269502.0,4662966.0,3433325.0,5739760.0,5372470.0
8537,2023-10,National,PARIS MONTPARNASSE,ANGOULÊME,126,302,0,41,15.273577235999998,1.7179359823,35,37.06952381,5.515397351,,23,13,2,20.58823529,14.70588235,14.70588235,20.58823529,11.76470588,17.64705882,Ile-de-France,Nouvelle-Aquitaine,64471254.0,56862435.0,41039816.0,32447396.0,61374056.0,59174533.0,2218965.0,2198301.0,1516910.0,1111740.0,1826364.0,1712440.0
8538,2023-10,National,PARIS MONTPARNASSE,RENNES,98,781,1,130,14.593846154,2.0436538462,99,31.228282828,3.684957265,,55,28,14,12.12121212,17.17171717,14.14141414,22.22222222,20.2020202,14.14141414,Ile-de-France,Bretagne,64471254.0,56862435.0,41039816.0,32447396.0,61374056.0,59174533.0,15169003.0,13921836.0,9619265.0,7431788.0,11588429.0,10418643.0
8539,2023-10,National,PARIS MONTPARNASSE,SAINT-PIERRE-DES-CORPS,63,525,3,73,12.635844749,1.387962963,68,19.139460784,2.8123563218,,26,14,2,19.35483871,9.67741935,20.96774194,19.35483871,16.129032260000002,14.51612903,Ile-de-France,Centre-Val de Loire,64471254.0,56862435.0,41039816.0,32447396.0,61374056.0,59174533.0,4252582.0,3784800.0,2918332.0,2121656.0,3710116.0,3457033.0
8540,2023-10,National,RENNES,LYON PART DIEU,238,90,0,14,6.2345238095,0.9651851852,7,50.666666667,3.8616666667000006,,7,5,2,28.57142857,42.85714286,0.0,14.28571429,14.28571429,0.0,Bretagne,Auvergne-Rhone-Alpes,15169003.0,13921836.0,9619265.0,7431788.0,11588429.0,10418643.0,40088689.0,36558465.0,26187679.0,19541666.0,32587523.0,32555240.0
8541,2023-10,International,GENEVE,PARIS GARE DE LYON,192,239,0,158,2.8020042194,2.079846583,9,55.172222222,4.0114365411,,9,7,3,11.11111111,33.333333329999995,33.333333329999995,22.222222220000003,0.0,0.0,International,Ile-de-France,,,,,,,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0
8542,2023-10,International,PARIS EST,STUTTGART,207,49,0,13,11.564102564,3.1278911565,27,31.985802469,20.901020408,,27,10,3,0.0,25.92592593,48.14814815,22.22222222,3.7037037,0.0,Ile-de-France,International,39877017.0,36774394.0,27758686.0,21580625.0,41240098.0,39301206.0,,,,,,
8543,2023-10,International,PARIS GARE DE LYON,BARCELONA,400,62,0,10,25.748333333,3.9693548387,8,118.375,15.612903226,,8,8,6,12.5,37.5,12.5,25.0,12.5,0.0,Ile-de-France,International,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0,,,,,,
8544,2023-10,National,AIX-EN-PROVENCE TGV,PARIS GARE DE LYON,184,487,3,302,10.012913907,6.3577823691,57,57.187134503,8.2338842975,,56,35,21,0.0,29.8245614,28.07017544,14.03508772,19.29824561,8.771929819999999,PACA,Ile-de-France,3697010.0,3739796.0,2916645.0,2059068.0,3594151.0,3597729.0,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0
8545,2023-10,National,ANGERS SAINT-LAUD,PARIS MONTPARNASSE,93,575,3,321,8.0173935618,4.6505272408,92,36.26557971,6.4659343878,,58,25,13,26.43678161,22.98850575,24.13793103,5.74712644,13.79310345,6.896551720000001,Pays de la Loire,Ile-de-France,6781537.0,6269502.0,4662966.0,3433325.0,5739760.0,5372470.0,64471254.0,56862435.0,41039816.0,32447396.0,61374056.0,59174533.0
8546,2023-10,National,ARRAS,PARIS GARE DU NORD,51,518,4,251,6.9020584329,3.4210851202,94,18.317375887,4.3182261209,,37,16,1,5.31914894,23.40425532,36.17021277,13.82978723,12.765957450000002,8.5106383,Hauts-de-France,Ile-de-France,4454183.0,3920113.0,2979908.0,2622169.0,4297088.0,4060559.0,226768485.0,211698470.0,126621006.0,92233317.0,244744368.0,244465576.0
8547,2023-10,National,AVIGNON TGV,PARIS GARE DE LYON,161,500,3,291,8.6604238259,5.0655600268,66,40.496969697,6.3962105969,,45,26,17,0.0,19.6969697,39.39393939,16.666666669999998,13.63636364,10.60606061,PACA,Ile-de-France,4179142.0,4160030.0,3124201.0,2154016.0,4094962.0,3685875.0,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0
8548,2023-10,National,GRENOBLE,PARIS GARE DE LYON,181,201,1,17,23.764705882,2.022,36,37.119907407,8.7299166667,,26,14,9,19.44444444,25.0,25.0,25.0,5.55555556,0.0,Auvergne-Rhone-Alpes,Ile-de-France,8121338.0,7993812.0,6150709.0,4781532.0,7796571.0,7057612.0,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0
8549,2023-10,National,LYON PART DIEU,LILLE EUROPE,190,331,1,255,12.819869280881568,9.94094794099394,88,37.59908418930589,12.71027713019394,,74,28,11,9.090909087272726,23.863636364545453,30.681818179545456,15.909090912272728,11.363636359545454,9.090909087272726,Auvergne-Rhone-Alpes,Hauts-de-France,40088689.0,36558465.0,26187679.0,19541666.0,32587523.0,32555240.0,6721133.0,6056899.0,4337868.0,3303176.0,7754675.0,7696028.0
8550,2023-10,National,MARSEILLE SAINT-CHARLES,LILLE EUROPE,288,208,0,27,22.09567901244445,2.5742788461375,50,44.72452160485185,13.549358974616348,,50,19,7,12.0,24.0,22.0,18.0,8.0,16.0,PACA,Hauts-de-France,17101341.0,16906447.0,13225716.0,9569704.0,14629257.0,13681361.0,6721133.0,6056899.0,4337868.0,3303176.0,7754675.0,7696028.0
8551,2023-10,National,MARSEILLE SAINT-CHARLES,LYON PART DIEU,104,453,0,109,14.075076452999998,3.1570640177,71,35.301173709,7.472626931600001,,50,20,10,8.57142857,24.28571429,30.0,7.14285714,8.57142857,21.42857143,PACA,Auvergne-Rhone-Alpes,17101341.0,16906447.0,13225716.0,9569704.0,14629257.0,13681361.0,40088689.0,36558465.0,26187679.0,19541666.0,32587523.0,32555240.0
8552,2023-10,National,NICE,PARIS GARE DE LYON,346,243,0,28,34.483928571,3.8377410468,44,54.670833333,11.538429752,,44,23,12,2.27272727,34.09090909,25.0,18.18181818,15.909090910000002,4.5454545500000005,PACA,Ile-de-France,11229438.0,9397550.0,6631770.0,5221606.0,9517119.0,8415150.0,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0
8553,2023-10,National,PARIS EST,STRASBOURG,117,637,3,139,16.152517986,3.5514195584,96,36.409722222,7.0518927445,,70,32,15,9.375,21.875,8.33333333,32.291666670000005,17.708333330000002,10.41666667,Ile-de-France,Grand-Est,39877017.0,36774394.0,27758686.0,21580625.0,41240098.0,39301206.0,23907864.0,21446966.0,16328098.0,13049946.0,21465169.0,20170472.0
8554,2023-10,National,PARIS GARE DE LYON,AIX-EN-PROVENCE TGV,182,544,0,59,35.970056497,3.6666360294,65,49.887435897,6.8880514706,,59,36,18,3.125,21.875,12.5,35.9375,20.3125,6.25,Ile-de-France,PACA,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0,3697010.0,3739796.0,2916645.0,2059068.0,3594151.0,3597729.0
8555,2023-10,National,PARIS GARE DE LYON,DIJON,96,386,0,49,20.478571429,2.4503454231,50,27.294666667,6.3136873921,,32,14,3,0.0,22.0,16.0,40.0,16.0,6.0,Ile-de-France,Bourgogne-Franche-Comte,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0,7653382.0,7081622.0,4861793.0,4149069.0,6350035.0,5798071.0
8556,2023-10,National,PARIS GARE DE LYON,GRENOBLE,180,228,2,31,17.134946237,2.1794985251,36,37.694444444,6.6902654867,,26,12,6,19.44444444,22.222222220000003,22.222222220000003,25.0,11.11111111,0.0,Ile-de-France,Auvergne-Rhone-Alpes,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0,8121338.0,7993812.0,6150709.0,4781532.0,7796571.0,7057612.0
8557,2023-10,National,PARIS GARE DE LYON,LE CREUSOT - MONTCEAU-LES-MINES - MONTCHANIN TGV,77,230,0,24,22.275694444,1.5015942029,17,27.235294118,2.2086231884,,7,4,2,5.88235294,11.76470588,29.41176471,17.64705882,23.52941176,11.76470588,Ile-de-France,Bourgogne-Franche-Comte,110498896.0,102024783.0,84120158.0,55824824.0,112644337.0,111226947.0,689875.0,653544.0,500230.0,393139.0,691000.0,688741.0
8558,2023-10,National,PARIS MONTPARNASSE,BREST,230,280,1,48,16.0125,2.1,30,42.05,5.7258064516,,30,18,5,36.66666667,6.666666670000001,6.666666670000001,16.666666669999998,13.33333333,20.0,Ile-de-France,Bretagne,64471254.0,56862435.0,41039816.0,32447396.0,61374056.0,59174533.0,2572723.0,2370384.0,1760542.0,1305129.0,1962604.0,1722004.0
8559,2023-10,National,PARIS MONTPARNASSE,LA ROCHELLE,179,223,0,32,16.649479167,2.0379671151,27,30.685185185,4.899103139,,24,9,1,40.74074074,3.7037037,11.11111111,29.62962963,11.11111111,3.7037037,Ile-de-France,Nouvelle-Aquitaine,64471254.0,56862435.0,41039816.0,32447396.0,61374056.0,59174533.0,2925287.0,2692269.0,2059413.0,1490951.0,2235983.0,1984267.0
8560,2023-10,National,PARIS MONTPARNASSE,LAVAL,78,320,1,47,13.627304965,1.6289968652,47,24.629432624,4.0917972832,,23,10,3,19.51219512,24.3902439,17.07317073,19.51219512,12.19512195,7.31707317,Ile-de-France,Pays de la Loire,64471254.0,56862435.0,41039816.0,32447396.0,61374056.0,59174533.0,1585924.0,1476306.0,1117818.0,830231.0,1381878.0,1340455.0
8561,2023-10,National,PARIS MONTPARNASSE,POITIERS,95,606,0,94,15.182801418,1.9772277228,81,25.804320988,3.7432893289,,46,25,4,23.68421053,17.10526316,10.52631579,25.0,10.52631579,13.15789474,Ile-de-France,Nouvelle-Aquitaine,64471254.0,56862435.0,41039816.0,32447396.0,61374056.0,59174533.0,3718607.0,3463640.0,2681891.0,1897571.0,3217576.0,3010346.0
8562,2023-10,National,PARIS MONTPARNASSE,VANNES,157,260,1,46,14.15942029,2.164993565,38,34.644736842,6.6525096525,,24,12,7,18.42105263,18.42105263,15.78947368,15.78947368,10.52631579,21.05263158,Ile-de-France,Bretagne,64471254.0,56862435.0,41039816.0,32447396.0,61374056.0,59174533.0,2170614.0,2019329.0,1512731.0,1088186.0,1599913.0,1412592.0
